10552;0.53134;56;2022-08-08 13:42:29.187796000
10554;0.53144;58;2022-08-08 13:42:29.690033000
10557;0.53160;61;2022-08-08 13:42:30.191933000
10558;0.53165;62;2022-08-08 13:42:30.695307000
10559;0.53170;63;2022-08-08 13:42:31.197900000
10562;0.53185;66;2022-08-08 13:42:31.700350000
10564;0.53195;68;2022-08-08 13:42:32.204010000
10564;0.53195;68;2022-08-08 13:42:32.706142000
10566;0.53205;70;2022-08-08 13:42:33.209809000
10568;0.53215;72;2022-08-08 13:42:33.712054000
10569;0.53220;73;2022-08-08 13:42:34.215389000
10572;0.53235;76;2022-08-08 13:42:34.718970000
10575;0.53250;79;2022-08-08 13:42:35.221227000
10574;0.53245;78;2022-08-08 13:42:35.723471000
10576;0.53255;80;2022-08-08 13:42:36.226969000
10576;0.53255;80;2022-08-08 13:42:36.729188000
10576;0.53255;80;2022-08-08 13:42:37.232604000
10576;0.53255;80;2022-08-08 13:42:37.736020000
10577;0.53260;81;2022-08-08 13:42:38.237962000
10576;0.53255;80;2022-08-08 13:42:38.741446000
10571;0.53230;75;2022-08-08 13:42:39.243640000
10569;0.53220;73;2022-08-08 13:42:39.747160000
10569;0.53220;73;2022-08-08 13:42:40.249226000
10567;0.53210;71;2022-08-08 13:42:40.752610000
10569;0.53220;73;2022-08-08 13:42:41.254938000
10572;0.53235;76;2022-08-08 13:42:41.757985000
10570;0.53225;74;2022-08-08 13:42:42.260099000
10571;0.53230;75;2022-08-08 13:42:42.763393000
10573;0.53240;77;2022-08-08 13:42:43.265547000
10574;0.53245;78;2022-08-08 13:42:43.768842000
10575;0.53250;79;2022-08-08 13:42:44.270990000
10576;0.53255;80;2022-08-08 13:42:44.774400000
10577;0.53260;81;2022-08-08 13:42:45.277512000
10578;0.53265;82;2022-08-08 13:42:45.779701000
10579;0.53270;83;2022-08-08 13:42:46.283071000
10581;0.53280;85;2022-08-08 13:42:46.785037000
10582;0.53285;86;2022-08-08 13:42:47.288280000
10583;0.53290;87;2022-08-08 13:42:47.791327000
10583;0.53290;87;2022-08-08 13:42:48.293570000
10591;0.53331;95;2022-08-08 13:42:48.797464000
10592;0.53336;96;2022-08-08 13:42:49.300065000
10593;0.53341;97;2022-08-08 13:42:49.802139000
10594;0.53346;98;2022-08-08 13:42:50.305300000
10595;0.53351;99;2022-08-08 13:42:50.808447000
10597;0.53361;101;2022-08-08 13:42:51.311596000
10598;0.53366;102;2022-08-08 13:42:51.814740000
10599;0.53371;103;2022-08-08 13:42:52.316800000
10601;0.53381;105;2022-08-08 13:42:52.819882000
10603;0.53391;107;2022-08-08 13:42:53.322926000
10605;0.53401;109;2022-08-08 13:42:53.826124000
10607;0.53406;110;2022-08-08 13:42:54.329250000
10606;0.53406;110;2022-08-08 13:42:54.832786000
10606;0.53406;110;2022-08-08 13:42:55.334417000
10608;0.53416;112;2022-08-08 13:42:55.837513000
10608;0.53416;112;2022-08-08 13:42:56.340588000
10610;0.53426;114;2022-08-08 13:42:56.843886000
10610;0.53426;114;2022-08-08 13:42:57.346850000
10611;0.53431;115;2022-08-08 13:42:57.849864000
10608;0.53416;112;2022-08-08 13:42:58.353183000
10608;0.53416;112;2022-08-08 13:42:58.856026000
10609;0.53421;113;2022-08-08 13:42:59.359253000
10609;0.53421;113;2022-08-08 13:42:59.863348000
10611;0.53431;115;2022-08-08 13:43:00.365451000
10610;0.53426;114;2022-08-08 13:43:00.868549000
10611;0.53431;115;2022-08-08 13:43:01.371543000
10611;0.53431;115;2022-08-08 13:43:01.874707000
10612;0.53436;116;2022-08-08 13:43:02.377785000
10613;0.53442;117;2022-08-08 13:43:02.880800000
10614;0.53447;118;2022-08-08 13:43:03.383903000
10615;0.53452;119;2022-08-08 13:43:03.887024000
10615;0.53452;119;2022-08-08 13:43:04.390005000
10613;0.53442;117;2022-08-08 13:43:04.893159000
10614;0.53447;118;2022-08-08 13:43:05.394998000
10614;0.53447;118;2022-08-08 13:43:05.898030000
10615;0.53452;119;2022-08-08 13:43:06.401242000
10614;0.53447;118;2022-08-08 13:43:06.904257000
10615;0.53452;119;2022-08-08 13:43:07.407378000
10615;0.53452;119;2022-08-08 13:43:07.910355000
10615;0.53452;119;2022-08-08 13:43:08.413452000
10616;0.53457;120;2022-08-08 13:43:08.916432000
10617;0.53462;121;2022-08-08 13:43:09.419505000
10616;0.53457;120;2022-08-08 13:43:09.922588000
10617;0.53462;121;2022-08-08 13:43:10.425651000
10616;0.53457;120;2022-08-08 13:43:10.928660000
10616;0.53457;120;2022-08-08 13:43:11.431733000
10618;0.53467;122;2022-08-08 13:43:11.934517000
10616;0.53457;120;2022-08-08 13:43:12.437791000
10617;0.53462;121;2022-08-08 13:43:12.941011000
10618;0.53467;122;2022-08-08 13:43:13.443928000
10617;0.53462;121;2022-08-08 13:43:13.948097000
10617;0.53462;121;2022-08-08 13:43:14.451161000
10617;0.53462;121;2022-08-08 13:43:14.954189000
10617;0.53462;121;2022-08-08 13:43:15.457210000
10618;0.53467;122;2022-08-08 13:43:15.960243000
10618;0.53467;122;2022-08-08 13:43:16.463180000
10619;0.53472;123;2022-08-08 13:43:16.966148000
10618;0.53467;122;2022-08-08 13:43:17.469308000
10617;0.53462;121;2022-08-08 13:43:17.972324000
10617;0.53462;121;2022-08-08 13:43:18.475179000
10616;0.53457;120;2022-08-08 13:43:18.978330000
10613;0.53442;117;2022-08-08 13:43:19.481440000
10613;0.53442;117;2022-08-08 13:43:19.984383000
10613;0.53442;117;2022-08-08 13:43:20.487504000
10611;0.53431;115;2022-08-08 13:43:20.990620000
10612;0.53436;116;2022-08-08 13:43:21.493614000
10611;0.53431;115;2022-08-08 13:43:21.996782000
10611;0.53431;115;2022-08-08 13:43:22.498538000
10607;0.53411;111;2022-08-08 13:43:23.001705000
10607;0.53411;111;2022-08-08 13:43:23.504623000
10607;0.53411;111;2022-08-08 13:43:24.007346000
10607;0.53411;111;2022-08-08 13:43:24.510693000
10606;0.53406;110;2022-08-08 13:43:25.013813000
10607;0.53411;111;2022-08-08 13:43:25.516578000
10607;0.53411;111;2022-08-08 13:43:26.019780000
10608;0.53416;112;2022-08-08 13:43:26.521790000
10607;0.53411;111;2022-08-08 13:43:27.024643000
10608;0.53416;112;2022-08-08 13:43:27.527690000
10607;0.53411;111;2022-08-08 13:43:28.030594000
10607;0.53411;111;2022-08-08 13:43:28.533770000
10607;0.53411;111;2022-08-08 13:43:29.037085000
10607;0.53411;111;2022-08-08 13:43:29.539964000
10607;0.53411;111;2022-08-08 13:43:30.042917000
10606;0.53406;110;2022-08-08 13:43:30.544898000
10608;0.53416;112;2022-08-08 13:43:31.048049000
10607;0.53411;111;2022-08-08 13:43:31.550971000
10607;0.53411;111;2022-08-08 13:43:32.054075000
10605;0.53401;109;2022-08-08 13:43:32.557045000
10604;0.53396;108;2022-08-08 13:43:33.060104000
10603;0.53391;107;2022-08-08 13:43:33.563224000
10604;0.53396;108;2022-08-08 13:43:34.066181000
10605;0.53401;109;2022-08-08 13:43:34.568140000
